OBJECTID,ZONE_CMPLT,ZONE_CLASS,ZONE_SMRY,SHAPE_Length,SHAPE_Area
27095,R1-1-RIO,R1,RESIDENTIAL,0.0064048038083724,1.76447399450757e-06
27096,R1-1-RIO,R1,RESIDENTIAL,0.0074125008073305,2.03318949182191e-06
27097,R1-1,R1,RESIDENTIAL,0.006083728403126,8.46151902586335e-07
27098,R1-1,R1,RESIDENTIAL,0.0178600853242045,3.21598606498152e-06
27099,R1-1,R1,RESIDENTIAL,0.0032131366441101,4.70142080471624e-07
27100,R1-1,R1,RESIDENTIAL,0.0042366705169244,1.10562713618272e-06
27101,R1-1,R1,RESIDENTIAL,0.0042366667613308,1.1055452590481e-06
27102,R1-1,R1,RESIDENTIAL,0.0033571988253271,5.53440790896624e-07
27103,R1-1-RIO,R1,RESIDENTIAL,0.0073459576616932,1.92430799996871e-06
27104,R1-1-RIO,R1,RESIDENTIAL,0.0049575118025508,1.32170527071911e-06
27105,R1-1-RIO,R1,RESIDENTIAL,0.0048338563457902,1.18881481697659e-06
27106,R1-1,R1,RESIDENTIAL,0.0021029907899083,2.47708847166737e-07
27107,R1-1-RIO,R1,RESIDENTIAL,0.0046863080855313,1.13901239755976e-06
27108,R1-1-RIO,R1,RESIDENTIAL,0.0074281335613408,2.1536255680183e-06
27109,R1-1-RIO,R1,RESIDENTIAL,0.0046508201272598,1.1253258966108e-06
27110,R1-1-RIO,R1,RESIDENTIAL,0.0046515802772015,1.12560005106665e-06
27111,R1-1,R1,RESIDENTIAL,0.0036737439299855,4.76695369781411e-07
27112,R1-1-RIO,R1,RESIDENTIAL,0.0074874082044144,2.17062307935252e-06
27113,R1-1,R1,RESIDENTIAL,0.0031382485199938,4.68628393751776e-07
27114,R1-1,R1,RESIDENTIAL,0.007264938531031,1.42489908652273e-06
27115,R1-1,R1,RESIDENTIAL,0.0034286398675254,4.94453321557395e-07
27116,R1-1-RIO,R1,RESIDENTIAL,0.0073172235854569,1.86777457754399e-06
27117,R1-1,R1,RESIDENTIAL,0.0043414424944585,1.08629677200199e-06
27118,R1-1,R1,RESIDENTIAL,0.0051198213124545,6.32351065258121e-07
27119,R1-1,R1,RESIDENTIAL,0.0083539244877258,1.23323092718499e-06
27120,R1-1,R1,RESIDENTIAL,0.0069973457356099,1.18623035355048e-06
27121,R1-1,R1,RESIDENTIAL,0.0069953410061662,1.18376647111863e-06
27122,R1-1-RIO,R1,RESIDENTIAL,0.0094093828749504,1.46122945133548e-06
27123,R1-1,R1,RESIDENTIAL,0.0044031894810459,1.16468067714005e-06
27124,R1-1,R1,RESIDENTIAL,0.0043653234266116,1.10651567461601e-06
27125,R1-1,R1,RESIDENTIAL,0.0116668653761157,1.69040122498722e-06
27126,R1-1,R1,RESIDENTIAL,0.0044016352055076,1.16316869087596e-06
27127,R1-1,R1,RESIDENTIAL,0.0044018971728271,1.16333601670199e-06
27128,R1-1,R1,RESIDENTIAL,0.0096900265765781,1.62393790510121e-06
27129,R1-1,R1,RESIDENTIAL,0.0062135105954211,1.09393266551727e-06
27130,R1-1,R1,RESIDENTIAL,0.0044338269064321,6.1928223440407e-07
27131,R1-1-RIO,R1,RESIDENTIAL,0.0031863089202475,5.90407401722391e-07
27132,R1-1,R1,RESIDENTIAL,0.0060217216770754,8.01797029318073e-07
27133,R1-1-RIO,R1,RESIDENTIAL,0.006384700887249,1.17351073456894e-06
27134,R1-1-RIO,R1,RESIDENTIAL,0.0063176187686854,1.07072481615528e-06
27135,R1-1,R1,RESIDENTIAL,0.0082527901676675,1.3395559373255e-06
27136,R1-1,R1,RESIDENTIAL,0.0062273654469839,1.11095631201855e-06
27137,R1-1,R1,RESIDENTIAL,0.0084422649803324,1.29443131278453e-06
27138,R1-1-RIO,R1,RESIDENTIAL,0.0053303779208578,8.29476996531606e-07
27139,R1-1-RIO,R1,RESIDENTIAL,0.0054228570380233,9.25835225700534e-07
27140,R1-1-RIO,R1,RESIDENTIAL,0.0053503636223585,9.12200807249432e-07
27141,R1-1-RIO,R1,RESIDENTIAL,0.0051885628257697,7.85088590430126e-07
27142,R1-1-HPOZ,R1,RESIDENTIAL,0.0027902925439554,4.18559286116997e-07
27143,R1-1-RIO,R1,RESIDENTIAL,0.0129416037775648,4.09137924911657e-06
27144,R1-1-RIO,R1,RESIDENTIAL,0.0098856039660633,3.16347135123151e-06
27145,R1-1-RIO,R1,RESIDENTIAL,0.0102196666626862,2.92897698682732e-06
27146,R1-1,R1,RESIDENTIAL,0.0082108225216333,1.51321010758039e-06
27147,R1-1,R1,RESIDENTIAL,0.0048432260749848,1.26586290089192e-06
27148,R1-1,R1,RESIDENTIAL,0.0068257083750555,1.84925247188888e-06
27149,R1-1,R1,RESIDENTIAL,0.0038586235010807,8.01569871532359e-07
27150,R1-1,R1,RESIDENTIAL,0.0071913380770317,2.41419076314495e-06
27151,R1-1-RIO,R1,RESIDENTIAL,0.0043226137794777,7.34470591409845e-07
27152,R1-1-RIO,R1,RESIDENTIAL,0.0026895477475013,3.80487681826698e-07
27153,R1-1-HPOZ,R1,RESIDENTIAL,0.0062802796288955,1.14162649400716e-06
27154,R1-1-RIO,R1,RESIDENTIAL,0.0034128882066059,4.46979671974406e-07
27155,R1-1-RIO,R1,RESIDENTIAL,0.0050035503590634,6.29348398202294e-07
27156,R1-1-RIO,R1,RESIDENTIAL,0.0116267675770072,1.9913948774985e-06
27157,R1-1-RIO,R1,RESIDENTIAL,0.0039307734042867,5.81848920057133e-07
27158,R1-1-RIO,R1,RESIDENTIAL,0.0028659833017093,4.18484349558291e-07
27159,R1-1-RIO,R1,RESIDENTIAL,0.0065897012565156,9.22360102182297e-07
27160,R1-1-RIO,R1,RESIDENTIAL,0.0028931067676569,4.0205576588173e-07
27161,R1-1-RIO,R1,RESIDENTIAL,0.0067602002241191,9.96545561761867e-07
27162,R1-1-RIO,R1,RESIDENTIAL,0.0067573136464388,9.66096506258562e-07
27163,R1-1-RIO,R1,RESIDENTIAL,0.0067512316252819,9.33917434685513e-07
27164,R1-1-RIO,R1,RESIDENTIAL,0.0096375098866011,1.49010752613786e-06
27165,R1-1-RIO,R1,RESIDENTIAL,0.0067731970651977,1.01345852130586e-06
27166,R1-1-RIO,R1,RESIDENTIAL,0.0067083469028687,1.4863415467252e-06
27167,R1-1-RIO,R1,RESIDENTIAL,0.0136767360276979,2.99612207703825e-06
27168,R1-1-RIO,R1,RESIDENTIAL,0.0046778976150309,6.66967171474434e-07
27169,R1-1-RIO,R1,RESIDENTIAL,0.006717334318265,1.00592372501583e-06
27170,R1-1-RIO,R1,RESIDENTIAL,0.0070237589889153,9.58316830588897e-07
27171,R1-1-RIO,R1,RESIDENTIAL,0.01550691514955,4.15332884518523e-06
27172,R1-1-RIO,R1,RESIDENTIAL,0.0150932662470283,2.61297864104914e-06
27173,R1-1-RIO,R1,RESIDENTIAL,0.0067577005430887,1.0117485239368e-06
27174,R1-1-RIO,R1,RESIDENTIAL,0.0070035372576023,1.97653242395841e-06
27175,R1-1-RIO,R1,RESIDENTIAL,0.0028653847741269,4.78467041742678e-07
27176,R1-1-RIO,R1,RESIDENTIAL,0.0075506578966347,2.22275368076957e-06
27177,R1-1-RIO,R1,RESIDENTIAL,0.006783906253974,1.01632103833076e-06
27178,R1-1-RIO,R1,RESIDENTIAL,0.0067947662345604,1.02056394552352e-06
27179,R1-1-RIO,R1,RESIDENTIAL,0.0048764346578263,6.99396913498827e-07
27180,R1-1-RIO,R1,RESIDENTIAL,0.0080493281414882,1.48473953978381e-06
27181,R1-1-RIO,R1,RESIDENTIAL,0.00738179296257,1.16169614736927e-06
27182,R1-1-RIO,R1,RESIDENTIAL,0.0067934795359075,1.06380459554827e-06
27183,R1-1,R1,RESIDENTIAL,0.0067164176931919,1.00596285616301e-06
27184,R1-1,R1,RESIDENTIAL,0.0031497939265039,4.17157677468348e-07
27185,R1-1,R1,RESIDENTIAL,0.0038372645089203,5.30847708999441e-07
27186,R1-1-RIO,R1,RESIDENTIAL,0.0068141391234301,1.09787997432476e-06
27187,R1-1-RIO,R1,RESIDENTIAL,0.0046297279360941,6.61507261916885e-07
27188,R1-1-RIO,R1,RESIDENTIAL,0.0067788384824873,1.00042711094209e-06
27189,R1-1-RIO,R1,RESIDENTIAL,0.0067720137722088,1.01494772914759e-06
27190,R1-1-RIO,R1,RESIDENTIAL,0.0075134465027646,1.13348331815427e-06
27191,R1-1,R1,RESIDENTIAL,0.0063176284743801,1.07107227086617e-06
27192,R1-1,R1,RESIDENTIAL,0.0150920198228734,2.45413710656669e-06
27193,R1-1-RIO,R1,RESIDENTIAL,0.0025927423558509,3.22027052193288e-07
27194,R1-1,R1,RESIDENTIAL,0.0065716900044069,9.18571559762361e-07
27195,R1-1,R1,RESIDENTIAL,0.0031914832166783,3.9922471737881e-07
27196,R1-1,R1,RESIDENTIAL,0.0038508327779367,5.0181543947576e-07
27197,R1-1,R1,RESIDENTIAL,0.0068179467924715,9.43721552388271e-07
27198,R1-1,R1,RESIDENTIAL,0.0081667586484183,1.65212311144255e-06
27199,R1-1-RIO,R1,RESIDENTIAL,0.0068265954593301,1.09770491776869e-06
27200,R1-1-RIO,R1,RESIDENTIAL,0.0066638513261853,8.54210073020341e-07
27201,R1-1-RIO,R1,RESIDENTIAL,0.0067194438146081,9.30250686463339e-07
27202,R1-1-RIO,R1,RESIDENTIAL,0.0088168189685754,1.24836132180685e-06
27203,R1-1-RIO,R1,RESIDENTIAL,0.0046806905539057,7.0648557656275e-07
27204,R1-1-RIO,R1,RESIDENTIAL,0.0049617448693436,1.13812385320154e-06
27205,R1-1,R1,RESIDENTIAL,0.0080009507059044,1.3497059147486e-06
27206,R1-1,R1,RESIDENTIAL,0.0092351764276377,2.07102674014871e-06
27207,R1-1,R1,RESIDENTIAL,0.0103557419377161,2.20611133990633e-06
27208,R1-1,R1,RESIDENTIAL,0.0032597769850694,5.28494855419619e-07
27209,R1-1,R1,RESIDENTIAL,0.0044351446537584,1.11872044289259e-06
27210,R1-1,R1,RESIDENTIAL,0.005957261854169,1.64554607462744e-06
27211,R1-1,R1,RESIDENTIAL,0.0090083683567094,2.63371630943773e-06
27212,R1-1,R1,RESIDENTIAL,0.0025823480961789,3.11917346783815e-07
27213,R1-1,R1,RESIDENTIAL,0.0040577538979047,1.03081029042897e-06
27214,R1-1,R1,RESIDENTIAL,0.011544064161133,2.77308394193212e-06
27215,R1-1,R1,RESIDENTIAL,0.0068319393938498,2.14851333286983e-06
27216,R1-1,R1,RESIDENTIAL,0.0100462642196595,1.37419481755583e-06
27217,R1-1,R1,RESIDENTIAL,0.0070726028067586,1.79400043976175e-06
27218,R1-1,R1,RESIDENTIAL,0.003014913872231,4.25667261499117e-07
27219,R1-1,R1,RESIDENTIAL,0.0046660720671876,7.29984934769093e-07
27220,R1-1-RIO,R1,RESIDENTIAL,0.0049401089284867,1.09249353374582e-06
27221,R1-1-RIO,R1,RESIDENTIAL,0.0045265119757576,8.84338550480581e-07
27222,R1-1-RIO,R1,RESIDENTIAL,0.0064207224132739,2.62457253197891e-06
27223,R1-1-RIO,R1,RESIDENTIAL,0.004953179766073,1.446993918621e-06
27224,R1-1-RIO,R1,RESIDENTIAL,0.0049389797012525,1.44269366951236e-06
27225,R1-1-RIO,R1,RESIDENTIAL,0.0049393643552555,1.44583016511601e-06
27226,R1-1-RIO,R1,RESIDENTIAL,0.0037683110686361,4.4752873755079e-07
27227,R1-1,R1,RESIDENTIAL,0.00907205012915,3.29937285642037e-06
27228,R1-1,R1,RESIDENTIAL,0.0031175874160868,4.00476810375556e-07
27229,R1-1,R1,RESIDENTIAL,0.004567572385902,6.32043849763704e-07
27230,R1-1-RIO,R1,RESIDENTIAL,0.0044019014434402,1.118611896904e-06
27231,R1-1-RIO,R1,RESIDENTIAL,0.00916784945891,3.04365276685244e-06
27232,R1-1-RIO,R1,RESIDENTIAL,0.003795054014806,9.3441403254902e-07
27233,R1-1,R1,RESIDENTIAL,0.0053450999624962,1.39746073292383e-06
27234,R1-1-RIO,R1,RESIDENTIAL,0.0125194296357627,3.23952933201095e-06
27235,R1-1-RIO,R1,RESIDENTIAL,0.0036230500951577,4.38192009636713e-07
27236,R1-1-RIO,R1,RESIDENTIAL,0.0032486919993689,3.85536897413801e-07
27237,R1-1-RIO,R1,RESIDENTIAL,0.0013340475409858,7.27669765129509e-08
27238,R1-1,R1,RESIDENTIAL,0.0024263489649044,3.21384935160825e-07
27239,R1-1,R1,RESIDENTIAL,0.0047667180368964,1.28384835721796e-06
27240,R1-1,R1,RESIDENTIAL,0.0070724812300668,1.79379541685665e-06
27241,R1-1-RIO,R1,RESIDENTIAL,0.0050184504733312,1.1161382354577e-06
27242,R1-1-RIO,R1,RESIDENTIAL,0.0045032376301397,5.46509818662787e-07
27243,R1-1,R1,RESIDENTIAL,0.0053960785542054,1.47180553488841e-06
27244,R1-1,R1,RESIDENTIAL,0.0031197504894581,4.00594681041906e-07
27245,R1-1,R1,RESIDENTIAL,0.0045673839254328,6.31606901284009e-07
27246,R1-1,R1,RESIDENTIAL,0.0086874508648158,2.67799571842757e-06
27247,R1-1,R1,RESIDENTIAL,0.0044165039269773,1.20645386839096e-06
27248,R1-1,R1,RESIDENTIAL,0.0039724658047954,9.79768113428341e-07
27249,R1-1-RIO,R1,RESIDENTIAL,0.0079740176380619,2.30867408612772e-06
27250,R1-1,R1,RESIDENTIAL,0.0046665421666589,7.29780413389706e-07
27251,R1-1-RIO,R1,RESIDENTIAL,0.004463370795735,1.10601052987317e-06
27252,R1-1-RIO,R1,RESIDENTIAL,0.0054554795075127,1.47443015350652e-06
27253,R1-1-RIO,R1,RESIDENTIAL,0.0072939447209553,1.72198936946912e-06
27254,R1-1-RIO,R1,RESIDENTIAL,0.0072530868436873,1.75251035180139e-06
27255,R1-1,R1,RESIDENTIAL,0.002184763827844,2.84763320261447e-07
27256,R1-1,R1,RESIDENTIAL,0.007039613449809,1.74497809150234e-06
27257,R1-1,R1,RESIDENTIAL,0.0054634816919833,9.33246352215199e-07
27258,R1-1,R1,RESIDENTIAL,0.007215903783527,2.0103729995086e-06
27259,R1-1,R1,RESIDENTIAL,0.0072818975589067,8.30704187249209e-07
27260,R1-1,R1,RESIDENTIAL,0.0066576407763697,2.0376789962673e-06
27261,R1-1,R1,RESIDENTIAL,0.0057405739087545,1.69453069463016e-06
27262,R1-1,R1,RESIDENTIAL,0.0121288491132077,3.86054309498174e-06
27263,R1-1,R1,RESIDENTIAL,0.0090418662220689,3.02998098358448e-06
27264,R1-1,R1,RESIDENTIAL,0.004322768252423,6.18483352781462e-07
27265,R1-1,R1,RESIDENTIAL,0.0176748241567932,5.32969599269223e-06
27266,R1-1,R1,RESIDENTIAL,0.0065704718751575,1.06614525488529e-06
27267,R1-1,R1,RESIDENTIAL,0.0079505343716598,2.64286179630652e-06
27268,R1-1,R1,RESIDENTIAL,0.0078415760861364,2.61575709555062e-06
27269,R1-1,R1,RESIDENTIAL,0.008160662705111,2.94406463861876e-06
27270,R1-1,R1,RESIDENTIAL,0.0101365501085185,3.1649782941121e-06
27271,R1-1,R1,RESIDENTIAL,0.006809209833903,2.28096700304989e-06
27272,R1-1,R1,RESIDENTIAL,0.0067468436233704,2.2393350926759e-06
27273,R1-1,R1,RESIDENTIAL,0.0152202215605755,5.40775191356205e-06
27274,R1-1,R1,RESIDENTIAL,0.0078629283906772,2.62602294724747e-06
27275,R1-1,R1,RESIDENTIAL,0.0050421840405462,1.48717499279188e-06
27276,R1-1,R1,RESIDENTIAL,0.0178963663777714,4.83208585942178e-06
27277,R1-1,R1,RESIDENTIAL,0.0045432857817481,1.08875899517921e-06
27278,R1-1,R1,RESIDENTIAL,0.0048295465004324,1.32476291553928e-06
27279,R1-1,R1,RESIDENTIAL,0.0048296257105096,1.32477992948838e-06
27280,R1-1,R1,RESIDENTIAL,0.0040588775543424,6.49448465881102e-07
27281,R1-1,R1,RESIDENTIAL,0.0080291235155677,2.77571118981227e-06
27282,R1-1,R1,RESIDENTIAL,0.0068687838137307,1.34232106824919e-06
27283,R1-1-RIO,R1,RESIDENTIAL,0.0013340286308085,7.27668237242851e-08
27284,R1-1,R1,RESIDENTIAL,0.0102694329721151,4.52278497056677e-06
27285,R1-1,R1,RESIDENTIAL,0.0051115465382237,1.49339461865345e-06
27286,R1-1,R1,RESIDENTIAL,0.0049377409511861,1.36748201432662e-06
27287,R1-1,R1,RESIDENTIAL,0.0047967764647621,1.28549722536944e-06
27288,R1-1,R1,RESIDENTIAL,0.0070128396617771,2.36648603084483e-06
27289,R1-1,R1,RESIDENTIAL,0.0099535121504942,1.71076038092552e-06
27290,R1-1,R1,RESIDENTIAL,0.0089931766652012,2.73937687224584e-06
27291,R1-1,R1,RESIDENTIAL,0.0165708777289262,2.74990720323195e-06
27292,R1-1,R1,RESIDENTIAL,0.0125823329179598,3.5419002308587e-06
27293,R1-1,R1,RESIDENTIAL,0.0084889233239682,2.94529224274115e-06
27294,R1-1,R1,RESIDENTIAL,0.00848968801078,2.94687177588853e-06
27295,R1-1,R1,RESIDENTIAL,0.0084895564183676,2.9468556135413e-06
27296,R1-1,R1,RESIDENTIAL,0.0062969122568992,1.1757562431674e-06
27297,R1-1,R1,RESIDENTIAL,0.0062901513692336,1.17535610956537e-06
27298,R1-1,R1,RESIDENTIAL,0.0071301897875598,1.20161622127266e-06
27299,R1-1,R1,RESIDENTIAL,0.0065358373429265,1.88650620530066e-06
27300,R1-1,R1,RESIDENTIAL,0.0065496238630842,1.90422347129889e-06
27301,R1-1,R1,RESIDENTIAL,0.0067219889346021,1.93269065154823e-06
27302,R1-1,R1,RESIDENTIAL,0.0134774948960792,2.52062399480089e-06
27303,R1-1,R1,RESIDENTIAL,0.0064046591072665,1.86842406557947e-06
27304,R1-1,R1,RESIDENTIAL,0.0065498285303469,1.90418969613877e-06
27305,R1-1,R1,RESIDENTIAL,0.0066028991081308,1.97244850867057e-06
27306,R1-1,R1,RESIDENTIAL,0.0065630647887372,1.92133787193241e-06
27307,R1-1,R1,RESIDENTIAL,0.0075825635294929,1.31523384840026e-06
27308,R1-1,R1,RESIDENTIAL,0.0076023031647218,1.35958049899936e-06
27309,R1-1-RIO,R1,RESIDENTIAL,0.0075952737535163,1.34758049876696e-06
27310,R1-1-RIO,R1,RESIDENTIAL,0.0076021550287968,1.34859710074429e-06
27311,R1-1-RIO,R1,RESIDENTIAL,0.0066997131808159,2.22670625267338e-06
27312,R1-1-RIO,R1,RESIDENTIAL,0.0066999757712415,2.22661732224327e-06
27313,R1-1-RIO,R1,RESIDENTIAL,0.0067003839831523,2.22672199078868e-06
27314,R1-1-RIO,R1,RESIDENTIAL,0.0091168804713446,2.12325061336512e-06
27315,R1-1,R1,RESIDENTIAL,0.0064943489427828,1.96795802204603e-06
27316,R1-1-RIO,R1,RESIDENTIAL,0.0038086690611555,4.62022244958616e-07
27317,R1-1-RIO,R1,RESIDENTIAL,0.0065980516133861,2.04461664453079e-06
27318,R1-1-RIO,R1,RESIDENTIAL,0.0066691271781831,2.05899784050545e-06
27319,R1-1-RIO,R1,RESIDENTIAL,0.0040029208591944,1.02735197393082e-06
27320,R1-1-RIO,R1,RESIDENTIAL,0.0039623642690411,1.00448440228919e-06
27321,R1-1,R1,RESIDENTIAL,0.006147450232414,9.35545938838322e-07
27322,R1-1-RIO,R1,RESIDENTIAL,0.0012668783983432,6.81482695731994e-08
27323,R1-1,R1,RESIDENTIAL,0.0066572087204282,2.0614668047789e-06
27324,R1-1,R1,RESIDENTIAL,0.0064032119574785,1.24349618152285e-06
27325,R1-1,R1,RESIDENTIAL,0.0015210199893624,1.19759198094828e-07
27326,R1-1-RIO,R1,RESIDENTIAL,0.0013660759731175,6.3044563153832e-08
27327,R1-1,R1,RESIDENTIAL,0.0054036072758129,1.47281758459405e-06
27328,R1-1,R1,RESIDENTIAL,0.0030077849368881,5.74497769386378e-07
27329,R1-1,R1,RESIDENTIAL,0.019714551577391,7.43546225006162e-06
27330,R1-1,R1,RESIDENTIAL,0.005402425571652,1.47219247133459e-06
27331,R1-1,R1,RESIDENTIAL,0.0088087852737399,2.70705638231757e-06
27332,R1-1,R1,RESIDENTIAL,0.0077323408973022,2.50199422372324e-06
27333,R1-1-RIO,R1,RESIDENTIAL,0.0066891514367285,1.92119539020473e-06
27334,R1-1-RIO,R1,RESIDENTIAL,0.0049366682357281,1.02147455836831e-06
27335,R1-1-RIO,R1,RESIDENTIAL,0.0076885126883259,2.34032378934727e-06
27336,R1-1,R1,RESIDENTIAL,0.0047740962447557,1.14771144571548e-06
27337,R1-1,R1,RESIDENTIAL,0.0046876867972156,7.37059391384627e-07
27338,R1-1,R1,RESIDENTIAL,0.0029989178565011,4.57483726505357e-07
27339,R1-1,R1,RESIDENTIAL,0.0030220904935954,4.46495388305291e-07
27340,R1-1,R1,RESIDENTIAL,0.0029363232441265,3.66053145580047e-07
27341,R1-1-RIO,R1,RESIDENTIAL,0.0015858619312468,1.49786360919309e-07
27342,R1-1-RIO,R1,RESIDENTIAL,0.0012672463755325,6.81790595235018e-08
27343,R1-1,R1,RESIDENTIAL,0.0097392433148224,2.20279288338915e-06
27344,R1-1,R1,RESIDENTIAL,0.009925257355869,3.00179891059536e-06
27345,R1-1,R1,RESIDENTIAL,0.0033340008385351,5.11431851013856e-07
27346,R1-1,R1,RESIDENTIAL,0.0125835696969003,4.65791009416687e-06
27347,R1-1,R1,RESIDENTIAL,0.0049708153332748,1.40221649339115e-06
27348,R1-1,R1,RESIDENTIAL,0.0206993188364133,6.3294882668867e-06
27349,R1-1,R1,RESIDENTIAL,0.0053137176109468,1.52679902896686e-06
27350,R1-1,R1,RESIDENTIAL,0.0039329606337411,5.8944892166838e-07
27351,R1-1,R1,RESIDENTIAL,0.0049526291844778,1.44662871833509e-06
27352,R1-1,R1,RESIDENTIAL,0.0049527813257201,1.44676304098336e-06
27353,R1-1,R1,RESIDENTIAL,0.0049555686745912,1.44908844562634e-06
27354,R1-1,R1,RESIDENTIAL,0.0106052055211367,2.08109160243222e-06
27355,R1-1,R1,RESIDENTIAL,0.0046822120391366,7.7490972193094e-07
27356,R1-1,R1,RESIDENTIAL,0.014878798502115,3.92521527215105e-06
27357,R1-1,R1,RESIDENTIAL,0.0044178047317846,7.41848743596429e-07
27358,R1-1,R1,RESIDENTIAL,0.0030070834406743,4.17106372578863e-07
27359,R1-1,R1,RESIDENTIAL,0.0054918540467012,8.76433783492785e-07
27360,(Q)R3-1-RIO,R3,RESIDENTIAL,0.001792684714456,1.70798060061411e-07
27361,R1-1,R1,RESIDENTIAL,0.0107252440690204,3.25781181389997e-06
27362,R1-1,R1,RESIDENTIAL,0.0048072979700415,1.26772027032308e-06
27363,R1-1,R1,RESIDENTIAL,0.0050245995175789,1.44531732761246e-06
27364,R1-1-RIO,R1,RESIDENTIAL,0.0015416805142909,1.36307755791623e-07
27365,R1-1,R1,RESIDENTIAL,0.007478896844572,2.10465618771253e-06
27366,R1-1,R1,RESIDENTIAL,0.0046901724269188,1.20957551779358e-06
27367,R1-1,R1,RESIDENTIAL,0.0047029628731054,1.22017902580671e-06
27368,R1-1,R1,RESIDENTIAL,0.0047028401626196,1.22012249526006e-06
27369,R1-1,R1,RESIDENTIAL,0.0046472645372555,1.03516663322722e-06
27370,R1-1,R1,RESIDENTIAL,0.0047030243515248,1.22034479825714e-06
27371,R1-1,R1,RESIDENTIAL,0.0047290136378564,1.24184332442561e-06
27372,R1-1,R1,RESIDENTIAL,0.0040268564597464,6.31996261351131e-07
27373,R1-1,R1,RESIDENTIAL,0.0040400301637545,6.52799144779706e-07
27374,R1-1,R1,RESIDENTIAL,0.0040341175361914,6.47893902510273e-07
27375,R1-1,R1,RESIDENTIAL,0.0040466729667217,6.4811572472552e-07
27376,R1-1,R1,RESIDENTIAL,0.0050072412243388,1.47101314593133e-06
27377,R1-1,R1,RESIDENTIAL,0.0050076608908434,1.47114876282701e-06
27378,R1-1,R1,RESIDENTIAL,0.0040545727023032,5.92019438543013e-07
27379,R1-1,R1,RESIDENTIAL,0.0012770843488354,9.99589621254224e-08
27380,R1-1-RIO,R1,RESIDENTIAL,0.0039936244056529,7.76589271516269e-07
27381,R1-1-RIO,R1,RESIDENTIAL,0.0061903755943753,2.37801022024873e-06
27382,R1-1-RIO,R1,RESIDENTIAL,0.0047877326479603,1.31784980038692e-06
27383,R1-1-RIO,R1,RESIDENTIAL,0.0047341851223898,1.34758690795214e-06
27384,R1-1-RIO,R1,RESIDENTIAL,0.0049183408838377,1.43041187055553e-06
27385,R1-1-RIO,R1,RESIDENTIAL,0.0038097573971486,4.62616976688361e-07
27386,R1-1-RIO,R1,RESIDENTIAL,0.0064068567878276,1.8391939808535e-06
27387,R1V2-O,R1V2,RESIDENTIAL,0.0052184478832353,1.37052160492721e-06
27388,R1-1-O,R1,RESIDENTIAL,0.0069736710515653,2.1963501015068e-06
27389,R1-1-O,R1,RESIDENTIAL,0.005204276315566,8.10931724859964e-07
27390,R1-1-O,R1,RESIDENTIAL,0.0067532630652148,2.08884043792689e-06
27391,R1V2-O,R1V2,RESIDENTIAL,0.0061308986889608,1.89845180456339e-06
27392,R1-1-O,R1,RESIDENTIAL,0.0059262079980613,1.71864683051439e-06
27393,R1V2-O,R1V2,RESIDENTIAL,0.0073247945383759,2.55141257779536e-06
27394,R1V2-O,R1V2,RESIDENTIAL,0.0105474473756967,3.03209279848639e-06
27395,R1V2-O,R1V2,RESIDENTIAL,0.0053044473005266,1.46558222058867e-06
27396,R1V2-O,R1V2,RESIDENTIAL,0.0039482561237933,9.31079372545805e-07
27397,R1-1-O,R1,RESIDENTIAL,0.0055049826582056,1.57406794123968e-06
27398,R1V2-O,R1V2,RESIDENTIAL,0.0056379829645577,9.32444026686274e-07
27399,R1V2-O,R1V2,RESIDENTIAL,0.0062321166580658,1.74223777884273e-06
27400,R1V2-O,R1V2,RESIDENTIAL,0.0091171942872025,2.86693200099163e-06
27401,R1V2-O,R1V2,RESIDENTIAL,0.0104123057828844,3.30886885726731e-06
27402,R1V2-O,R1V2,RESIDENTIAL,0.0043778530176981,1.05886692004784e-06
27403,R1-1-O,R1,RESIDENTIAL,0.0055056356927635,1.58655439934415e-06
27404,R1V2-O,R1V2,RESIDENTIAL,0.0097252292574875,3.51245225959512e-06
27405,R1V2-O,R1V2,RESIDENTIAL,0.009420653742865,1.89332797426955e-06
27406,R1V2-O,R1V2,RESIDENTIAL,0.0068599220062276,1.93709745529337e-06
27407,R1-1-O,R1,RESIDENTIAL,0.0051463376333134,1.42652517366617e-06
27408,R1V2-O,R1V2,RESIDENTIAL,0.0183965589587133,8.21922189419288e-06
27409,R1V2-O,R1V2,RESIDENTIAL,0.0050948518441609,1.22716204962155e-06
27410,R1-1-O,R1,RESIDENTIAL,0.0056103592934211,1.5887722844394e-06
27411,R1-1-O,R1,RESIDENTIAL,0.0052974361641501,8.00894187072452e-07
27412,R1-1-O,R1,RESIDENTIAL,0.0056300086835164,1.61805337021222e-06
27413,R1V2-O,R1V2,RESIDENTIAL,0.0117523099098093,3.52731030680909e-06
27414,R1V2-O,R1V2,RESIDENTIAL,0.0061595037538962,1.58550964501675e-06
27415,R2-1,R2,RESIDENTIAL,0.0086956365348296,2.57064907867909e-06
27416,R2-1,R2,RESIDENTIAL,0.0053904648989757,1.40486174412476e-06
27417,R2-1,R2,RESIDENTIAL,0.0050441912532173,1.28268927415632e-06
27418,C2-1VL-CPIO,C2,COMMERCIAL,0.0017062292368276,1.11731387542892e-07
27419,R2-1,R2,RESIDENTIAL,0.0030909908079124,4.25207542095654e-07
27420,R2-1,R2,RESIDENTIAL,0.0084352877007375,2.42569847849006e-06
27421,R2-1,R2,RESIDENTIAL,0.0080050852746519,2.37653509887208e-06
